Date,User,Tweets
2021-02-16 14:09:50+00:00,ImranKhanPTI,"I want to thank our Overseas Pakistanis for responding so strongly to SBP’s #RoshanDigitalAccounts. 87,833 accounts opened from 97 countries around the world. $500 million sent to Pakistan in just 5 months. Momentum continues to rise with $243 million coming in last 6 weeks alone"
2021-02-15 04:44:03+00:00,ImranKhanPTI,"Good news from industrial sector also, showing sustained growth. Large scale manufacturing saw another double digit growth month in December 2020 -  11.4% growth vs Dec 2019. Cumulative July to Dec growth above 8% now."
2021-02-15 04:44:01+00:00,ImranKhanPTI,"Remittances from overseas Pakistanis were $2.27 bn in Jan, up 19% over Jan 2020 - 8th consecutive month of remittances above $2b. To date in this fiscal year they are up 24% compared to last yr. This is a record for our country and I thank our overseas Pakistanis."
2021-02-13 05:56:39+00:00,ImranKhanPTI,"My condolences and prayers go to the families of our four brave soldiers martyred in Makeen, South Waziristan fighting a terrorist attack."
2021-02-10 14:27:52+00:00,ImranKhanPTI,We welcome Sri Lankan PM Mahinda Rajapaksa's assurance given in Sri Lankan Parliament today allowing Muslims to bury those who died from COVID19.
2021-02-09 13:58:22+00:00,ImranKhanPTI,This is what the PDM cabal wants to now protect by supporting a corruption-friendly system. We are determined to stop this cycle of corruption &amp; money laundering that is debilitating the nation.
2021-02-09 13:58:21+00:00,ImranKhanPTI,"They spend money to come to power &amp; then use this pol power to make money to purchase bureaucrats, media &amp; other decision-makers to consolidate their power &amp; rob nation's wealth - money laundering it into offshore accts/ foreign assets/palatial residences abroad."
2021-02-05 07:29:28+00:00,ImranKhanPTI,"Rather, it is because of our strength &amp; confidence as a nation that we are prepared to go the extra mile to ensure a just peace that fulfills the legitimate aspirations of the Kashmiri people."
2021-02-05 07:29:27+00:00,ImranKhanPTI,"If India demonstrates sincerity in seeking a just solution to the Kashmir issue, in accordance with UNSC resolutions, we are ready to take two steps forward for peace. But let no one mistake our desire for stability &amp; peace as a sign of weakness."
2021-02-05 07:29:26+00:00,ImranKhanPTI,"To the Kashmiri people, my message is that your goal of self determination is not far. Pakistan will stand with you till you achieve your legitimate rights. Pakistan has always stood for peace in our region, but the onus of creating an enabling environment lies with India."
2021-02-05 07:29:26+00:00,ImranKhanPTI,"Over 7 decades of Indian Occupation &amp; oppression have failed to weaken the Kashmiri people's resolve to struggle for their right to self-determination. Now, a younger generation of Kashmiris is taking the struggle forward with even greater resolve."
2021-02-05 07:29:25+00:00,ImranKhanPTI,"On #KashmirSolidarityDay, I want to reiterate that Pakistan stands united &amp; resolute with the Kashmiris in their legitimate struggle for self-determination, which has been reaffirmed by the international community in numerous UNSC resolutions."
2021-02-01 04:35:22+00:00,ImranKhanPTI,"Congratulations to KP govt for making KP first province in Pak with Universal Health Coverage for all KP-domiciled citizens. 40,000,000 residents covered with free health insurance. Free treatment upto Rs1,000,000 per family per year in over 400 govt/private hospitals across Pak."
2021-01-31 08:26:13+00:00,ImranKhanPTI,More good news on the economic front. Our efforts to reduce inflation are now showing results. Consumer price index &amp; core inflation are both now lower than when our government was formed. I have told my economic team to stay vigilant &amp; ensure that inflation stays under control.
2021-01-31 03:23:12+00:00,ImranKhanPTI,My condolences and prayers go to @mshaanshahid on the passing of his mother.
2021-01-30 19:40:39+00:00,ImranKhanPTI,Saddened to learn of Shahid Gondal's passing. He was one of our most loyal workers who stood with us during our struggle against the political mafias. My condolences &amp; prayers go to his family.
2021-01-30 08:07:13+00:00,ImranKhanPTI,On the passing of JI's Hafiz Salman Butt my condolences and prayers go to his family.
2021-01-20 16:55:31+00:00,ImranKhanPTI,"I congratulate President @JoeBiden on his inauguration. Look forward to working with @POTUS in building a stronger Pak-US partnership through trade &amp; economic engagement, countering climate change, improving public health, combating corruption &amp; promoting peace in region &amp; beyond"
2021-01-18 04:44:52+00:00,ImranKhanPTI,"I want to reiterate that my govt will continue to expose India's belligerent designs towards Pakistan &amp; Modi govt's fascism. Int community must stop India from its reckless, militarist agenda before the Modi govt's brinkmanship pushes our region into a conflict it cannot control."
2021-01-18 04:44:51+00:00,ImranKhanPTI,"Indian sponsorship of terrorism in Pakistan, its abuses in IIOJK &amp; a 15-year  Indian global disinformation campaign against us all stand exposed. Now India's own media has revealed the dirty nexus that is pushing our nuclearised region to the brink of a conflict it cannot afford."
2021-01-18 04:44:51+00:00,ImranKhanPTI,"that led to a dangerous military adventurism to win an election in utter disregard for the consequences of destabilising the entire region. Pakistan averted a larger crisis by a responsible, measured response to Balakot. Yet, Modi govt continues to turn India into a rogue state."
2021-01-18 04:44:50+00:00,ImranKhanPTI,"In 2019, I spoke at UNGA on how India’s fascist Modi govt used the Balakot crisis for domestic electoral gains.  Latest revelations from communication of an Indian journalist, known for his warmongering, reveal the unholy nexus between the Modi govt &amp; Indian media"
2021-01-13 05:23:18+00:00,ImranKhanPTI,"Not only is their nation's wealth stolen by the elites, their taxpayer money, paid for recovering this wealth, is wasted bec of NROs. These revelations tip of the iceberg. We want complete transparency from Broadsheet on our elites money laundering &amp; on who stopped investigations"
2021-01-13 05:23:17+00:00,ImranKhanPTI,"3. They do money laundering to stash their ill-gotten gains abroad, safe from domestic prosecution. 4. They then use their political clout to get NROs. That is how they kept their plundered wealth safe. People of Pak are biggest losers:"
2021-01-13 05:23:15+00:00,ImranKhanPTI,What do these revelations expose repeatedly? 1. Exactly what I have been saying in my 24-yr fight against corruption which is the biggest threat to Pak's progress. 2. These elites come to power &amp; plunder the country.
2021-01-13 05:23:14+00:00,ImranKhanPTI,"Panama Papers exposed our ruling elites corruption &amp; money laundering earlier. Now Broadsheet revelations have again exposed the massive scale of our ruling elites corruption &amp; money laundering. These elites cannot hide behind ""victimisation"" card on these int revelations."
2021-01-08 12:28:44+00:00,ImranKhanPTI,"I want to thank our overseas Pakistanis for yet another record-breaking month of remittances in Dec: $2.4 bn. MashaAllah, 1st time in Pakistan remittances have been above $2 bn for 6 consecutive months. Total for 6 months of this fiscal year $14.2 bn - a 24.9% growth over last yr"
2021-01-06 10:04:30+00:00,ImranKhanPTI,I share your pain &amp; have come to you before also to stand with you in your time of suffering. I will come again very soon to offer prayers and condole with all the families personally. I will never betray my people's trust. Please bury your loved ones so their souls find peace.
2021-01-06 10:04:29+00:00,ImranKhanPTI,I want to reassure the Hazara families who lost their loved ones in a brutal terrorist attack in Machh that I am cogniscant of their suffering &amp; their demands. We are taking steps to prevent such attacks in the future &amp; know our neighbour is instigating this sectarian terrorism.
2021-01-04 19:04:51+00:00,ImranKhanPTI,"We call on the international community to take action against the well-documented human rights violations being committed with impunity by Indian Occupation forces against innocent Kashmiri men, women &amp; children; &amp; to ensure Kashmiris get their right to self determination."
2021-01-04 19:04:50+00:00,ImranKhanPTI,"Pakistan stands unequivocally with the Kashmiri people in their struggle for freedom from the tyranny of one of the most ruthless, inhumane &amp; illegal Occupation in modern history."
2021-01-04 19:04:50+00:00,ImranKhanPTI,"Despite suffering 73 years of brutal Indian Occupation, generation after generation of the Kashmiri people remain steadfast in the demand for their inalienable right to self determination as guaranteed to them under the UN Charter and by the UNSC."
2021-01-04 19:04:49+00:00,ImranKhanPTI,"On 5th January 1949, the United Nations guaranteed the right to self-determination for the people of Jammu and Kashmir through an impartial plebiscite. We observe this day as a reminder to the UN &amp; its member states of their unfulfilled commitment to the Kashmiri people."
2021-01-04 10:16:39+00:00,ImranKhanPTI,"These were 10 yrs of dark ages under corrupt rulers. Again, Anti Corruption in Punjab recovered Rs.206  bn in 27 months in comparison to only Rs.3 bn in the past 10 yrs under corrupt rulers. These are clear indications of accountability working when institutions  are independent."
2021-01-04 10:16:38+00:00,ImranKhanPTI,The following facts reveal how the nation benefits when state institutions are allowed to function independently without political interference. Total recoveries by NAB in 2019 &amp; 2020 amount to Rs.389 bn in comparison to previous 10 yrs (2008-2018) recoveries of Rs.104 bn.
2021-01-03 08:15:30+00:00,ImranKhanPTI,The condemnable killing of 11 innocent coal miners in Machh Balochistan is yet another cowardly inhumane act of terrorism. Have asked the FC to use all resources to apprehend these killers &amp; bring them to justice. The families of the victims will not be left abandoned by the govt
2021-01-01 12:31:42+00:00,ImranKhanPTI,Congratulations to all the exporters on achieving record exports in Dec 2020 with a growth of 18 % over the previous year. Well done &amp; keep up this trend. A major pillar of our govt's economic policy is export enhancement &amp; we will provide full support to promote export culture.
2021-01-01 07:21:19+00:00,ImranKhanPTI,"We hope other provinces will replicate this prog. Two, we will start our most ambitious nationwide project ""Koi Bhuka Na Soyay""(No one should sleep hungry in Pak)under Ehsaas prog. By the end of the yr these 2 projects will move us closer to our goal of making Pak a welfare state"
2021-01-01 07:21:19+00:00,ImranKhanPTI,"Our Ehsaas programme provides social security &amp; our health card scheme provides the poor with proper medical access. My New Year resolution for 2021 is to complete two projects. One, universal health coverage to all our citizens. It has begun in KP &amp; will soon in Punjab &amp; GB."
2021-01-01 07:21:18+00:00,ImranKhanPTI,2020 was a tough year for us &amp; for people across the world bec of Covid19. But by the grace of God we fared far better than most. We not only managed to protect our ppl but also saved them from hunger. We are moving forward to making Pakistan a Welfare State.
2020-12-27 12:22:21+00:00,ImranKhanPTI,Saddened to hear of 7 brave soldiers martyrdom as a result of terrorist attack on FC post in Harnai Balochistan late last night. My heartfelt condolences &amp; prayers go to their families. Our nation stands with our courageous soldiers who face attacks from Indian backed terrorists.
2020-12-24 15:40:34+00:00,ImranKhanPTI,Wishing all our Christian citizens a very Happy Christmas. Please stay safe by observing COVID 19 SOPs.
2020-12-22 04:07:43+00:00,ImranKhanPTI,"MashaAllah despite Covid 19 great news on economy - remarkable turnaround. Current account surplus again in Nov: $447 mn. For fiscal year so far, surplus is $1.6 bn as opposed to deficit of $1.7bn same period last yr. SBP's FX reserves have risen to about $13 bn, highest in 3 yrs"
2020-12-20 12:24:27+00:00,ImranKhanPTI,"I am making absolutely clear to the int community that if India was to be reckless enough to conduct a false flag operation against Pakistan, it would confront a strong national Pakistani resolve &amp; be given a befitting response at all levels of the threat. Make no mistake."
2020-12-20 12:24:26+00:00,ImranKhanPTI,"Already, in 2020 alone, there have been 3000 Indian ceasefire violations along the LoC &amp; Working Boundary, by unprovoked firing deliberately targeting civilians - resulting in 276 casualties, of which 92 were women &amp; 68 children."
2020-12-20 12:24:25+00:00,ImranKhanPTI,"I want to again warn the world community, as India's internal problems mount, especially economic recession, growing farmers protests &amp; mishandling of COVID 19, the Modi govt will divert from the internal mess by conducting a false flag operation against Pakistan."
2020-12-20 12:24:25+00:00,ImranKhanPTI,"In complete violation of int law, India's delib firing at LoC on UNMOGIP vehicle, despite clear UN markings &amp; flying blue UN flag, shows India's total disregard for all int norms of acceptable state behaviour &amp; respect for int law &amp; UN. Pak strongly condemns this rogue behaviour."
2020-12-16 09:49:54+00:00,ImranKhanPTI,"Today, six years ago, the nation was shocked &amp; grieved by the extreme act of terrorism against children &amp; teachers of APS; &amp; the nation came together with a resolve to take on those responsible. We remain determined &amp; are moving forward in fulfilling this commitment to the nation"
2020-12-14 03:11:59+00:00,ImranKhanPTI,Praying for Maulana Tariq Jamil's speedy and full recovery from Covid 19.
2020-12-13 16:39:01+00:00,ImranKhanPTI,"Let me once again reiterate: I will never give an NRO. Whatever future plans of further blackmail PDM may have, my message is categorical: There will never be an NRO from my govt no matter what tactics the looters devise."
2020-12-12 06:53:35+00:00,ImranKhanPTI,MashaAllah Sugar is selling at a national average of Rs 81 per kg vs Rs102 per kg a month back. I want to congratulate my team for bringing the sugar prices down through a multi pronged strategy.
2020-12-11 06:19:27+00:00,ImranKhanPTI,"More good news for Pakistan's economy as workers’ remittances continued to grow in November - remaining above US$2 billion for a record 6th consecutive month. Acc to SBP they rose to US$2.34 billion, up 2.4% over the previous month &amp; 28.4% over November 2019."
2020-12-10 18:17:20+00:00,ImranKhanPTI,Saddened to learn of ex-cabinet secretary Maroof Afzal's passing. My condolences and prayers go to his family.
2020-12-10 14:25:44+00:00,ImranKhanPTI,The revelations by @DisinfoEU on the widespread Indian network of subversive activities vindicates Pakistan's position &amp; exposes its detractors. The international community needs to take notice of a rogue Indian regime that now threatens the stability of the global system.
2020-12-10 14:25:43+00:00,ImranKhanPTI,"Pakistan has consistently drawn attention of int community to India's subversive activities to undermine democracies in the region; &amp; export/ fund extremism through structures of fake news orgs &amp; ""think tanks"". Recently GoP provided dossier to UN of India's state terrorism in Pak"
2020-12-08 14:13:15+00:00,ImranKhanPTI,Saddened to hear of the passing of Siraj Qasim Teli. My condolences and prayers go to his family.
2020-12-03 08:46:43+00:00,ImranKhanPTI,"Two million families will benefit under the new ""Ehsaas Kafaalat Policy for
Special Persons"". They will be eligible for a monthly stipend of Rs. 2000.
This is a step toward a disability-inclusive and sustainable post COVID-19 world."
2020-12-02 17:53:48+00:00,ImranKhanPTI,Saddened to hear of the passing of Mir Zafarullah Khan Jamali. My condolences and prayers go to his family.
2020-12-02 13:19:34+00:00,ImranKhanPTI,"Due to effective intervention by Govt, ex-mill price of sugar is down by Rs 20/kg within 20 days. Distribution of imported sugar at control rates &amp; timely start of crushing season also ensured. I have asked provinces to ensure fair &amp; swift cane payments are made to farmers."
2020-12-01 13:32:49+00:00,ImranKhanPTI,I strongly recommend the serial Yunus Emre being shown on PTV for all those who are interested in Sufism (Marayfat).
2020-11-29 09:50:11+00:00,ImranKhanPTI,"They think this is their last means of pressuring us for NRO - which will never happen. Having never worked a day in their lives, their ""shahi"" lifestyles are directly dependent on saving their families ill-gotten, illegally acquired wealth through robbing &amp; impoverish the nation"
2020-11-29 09:50:11+00:00,ImranKhanPTI,"So, when we did smart lockdown to save our poor from becoming destitute &amp; save economy from total collapse, these ""leaders"" opposed &amp; demanded complete lockdown. Now, with new spike, when we again need smart lockdown, they want jalsas not caring for the lives &amp; safety of people"
2020-11-29 09:50:10+00:00,ImranKhanPTI,"Now their sole &amp; desperate goal is to save their families looted wealth &amp; corruption of which they are an integral part. This is all that guides their politics, not any concern for the lives of ordinary citizens. Their desperation to get NRO any which way they can motivates them."
2020-11-29 09:50:08+00:00,ImranKhanPTI,"Problem confronting us in Pak during COVID 19 is of a political leadership that has never gone through any democratic struggle, nor worked with ordinary citizens to understand the problems they confront, nor contributed in any substantive way for betterment of ordinary citizens."
2020-11-25 04:40:24+00:00,ImranKhanPTI,"As the Faisalabad textile industry sees a massive rise in demand &amp; export orders, I have instructed the Commerce &amp;  Industries Ministries to ensure all necessary support to the textile sector to enable them to meet their growing demands."
2020-11-22 12:51:34+00:00,ImranKhanPTI,My condolences and prayers go to the Sharif family on the passing of Mian Nawaz and Mian Shahbaz Sharif's mother. Inna lillahi wa inna ilayhi raji'un
2020-11-22 06:40:10+00:00,ImranKhanPTI,"I do not want to take measures like a lockdown that will start hurting our economy which at the moment is showing signs of a robust recovery. Unfortunately, the Opposition's only goal is NRO at whatever cost to the lives of people &amp; the country's economy."
2020-11-22 06:27:58+00:00,ImranKhanPTI,"Opposition is callously destroying people""s lives &amp; livelihoods in their desperation to get an NRO. Let me make it clear: they can hold a million jalsas but will not get any NRO."
2020-11-22 06:27:57+00:00,ImranKhanPTI,"&amp; complete lockdowns in most countries. In Pak, the PDM by continuing with jalsas is deliberately endangering lives &amp; livelihoods bec if cases continue to rise at the rate we are seeing, we will be compelled to go into complete lockdown &amp; PDM will be responsible for consequences"
2020-11-22 06:27:57+00:00,ImranKhanPTI,"Pakistan's second COVID 19 spike data is of concern: Increase in Covid patients on ventilators in last 15 days: Peshawar 200%, Multan 200%, Karachi 148%, Lahore 114%, Islamabad 65%. Multan &amp; Isb Covid ventilators capacity utilisation 70%. Across the world there is a second spike"
2020-11-20 12:26:03+00:00,ImranKhanPTI,"After the Afghans, we have the greatest stake in this peace as it will allow for connectivity &amp; trade, bringing prosperity to both Afghans &amp; Pakistanis. Our people in the tribal areas, who have suffered the ravages of the war in Afghanistan, will esp benefit from peace &amp; trade."
2020-11-20 12:26:03+00:00,ImranKhanPTI,My visit to Kabul was another step towards conveying Pakistan's commitment to peace in Afghanistan. I have never believed in military solutions which is why I always believed that in Afghanistan peace will be achieved through political dialogue.
2020-11-19 18:01:56+00:00,ImranKhanPTI,On the passing of Maulana Khadim Hussain Rizvi my condolences go to his family. Inna lillahi wa inna ilayhi raji'un.
2020-11-14 15:33:32+00:00,ImranKhanPTI,Let there be no doubt anywhere that we know how to defend our country and will continue to do so with our combined national resolve.
2020-11-14 15:33:31+00:00,ImranKhanPTI,We expect the international community to force India to end its terrorism &amp; bring to justice those responsible for killing thousands of innocent people in Pakistan. Our resilient &amp; courageous security agencies &amp; forces will continue to give their all to protect our people.
2020-11-14 15:33:30+00:00,ImranKhanPTI,"We have provided irrefutable evidence of India's state sponsored terrorism inside Pak. Details of financial &amp; material support &amp; Indian state's direct involvement in terrorism have been given to the world which, in the face of this evidence, cannot remain indifferent or silent."
2020-11-14 05:40:46+00:00,ImranKhanPTI,"Spoke to ASI Buriro lauding his &amp; his daughter's exemplary initiative &amp; courage in arrest of Kashmore rapist. The nation is proud of them &amp; he has given positive uplift to image of police. Next week we are bringing a stringent, holistic anti-rape Ordinance closing all  loopholes."
2020-11-14 02:45:52+00:00,ImranKhanPTI,Wishing all our Hindu citizens a happy Diwali.
2020-11-12 18:15:03+00:00,ImranKhanPTI,Saddened to learn of the passing of Chief Justice Peshawar High Court Waqar Ahmed Seth. May his soul rest in  peace - Ameen. My condolences &amp; prayers go to his family.
2020-11-11 15:52:16+00:00,ImranKhanPTI,"Deepest condolences to the Khalifa family &amp; brotherly people of Bahrain on the passing of HRH Prince Khalifa Bin Salman Al Khalifa. He was a man of great vision, profound integrity and above all a close friend to the people of Pakistan. May his soul rest in eternal peace. Ameen."
2020-11-07 18:58:01+00:00,ImranKhanPTI,Congratulations @JoeBiden &amp; @KamalaHarris. Look forward to President Elect Biden's Global Summit on Democracy &amp; working with him to end illegal tax havens &amp; stealth of nation's wealth by corrupt ldrs. We will also continue to work with US for peace  in Afghanistan &amp; in the region
2020-10-29 13:19:41+00:00,ImranKhanPTI,"Warm felicitations to leadership and people of 🇹🇷 on 97th Republic Day. Our forefathers stood by Turkish people in their glorious struggle against forces of imperialism. In contemporary times, our two countries remain indispensable partners. Long live Pakistan-Turkey brotherhood!"
2020-10-27 06:39:49+00:00,ImranKhanPTI,Deeply saddened by terrorist attack on madrassah in Peshawar. My condolences go to the victims families &amp; prayers for early recovery of the injured. I want to assure my nation we will ensure the terrorists responsible for this cowardly barbaric attack are brought to justice asap
2020-10-25 08:50:46+00:00,ImranKhanPTI,"The last thing the world wants or needs is further polarisation. Public statements based on ignorance will create more hate, Islamophobia &amp; space for extremists."
2020-10-25 08:50:45+00:00,ImranKhanPTI,"through encouraging the display of blasphemous cartoons targeting Islam &amp; our Prophet PBUH. By attacking Islam,   clearly without having any understanding of it, President Macron has attacked &amp; hurt the sentiments of millions of Muslims in Europe &amp; across the world."
2020-10-25 08:50:44+00:00,ImranKhanPTI,"It is unfortunate that he has chosen to encourage Islamophobia by attacking Islam rather than the terrorists who carry out violence, be it Muslims, White Supremacists or Nazi ideologists. Sadly, President Macron has chosen to deliberately provoke Muslims, incl his own citizens,"
2020-10-25 08:50:44+00:00,ImranKhanPTI,"Hallmark of a leader is he unites human beings, as Mandela did, rather than dividing them. This is a time when Pres Macron could have put healing touch &amp; denied space to extremists rather than creating further polarisation &amp; marginalisation that inevitably leads to radicalisation"
2020-10-21 16:43:59+00:00,ImranKhanPTI,"Today, Pakistan Citizens Portal crossed 3 million mark of public participation. Out of 2.6 mn complaints 2.4 mn resolved. 5,91000 confirmed satisfaction. PCP has truly empowered the common citizen. I urge all our citizens to use @PakistanPMDU for effective complaints' resolution"
2020-10-21 15:35:03+00:00,ImranKhanPTI,Deeply saddened by the tragic deaths &amp; casualties in a stampede in Jalalabad of Afghans wanting to get Pakistani visas. My condolences go to the victims families &amp; prayers for early recovery of the injured.
2020-10-21 04:25:03+00:00,ImranKhanPTI,"Great news for Pakistan. We are headed in right direction finally. Current Account was in surplus of $73 mn during Sept, bringing surplus for 1st qtr to $792 mn compared to deficit of $1,492 mn during same time last yr. Exports grew 29% &amp; remittances grew 9% over previous month."
2020-10-18 07:05:27+00:00,ImranKhanPTI,"I extend warmest felicitations to  @presidentaz &amp; fraternal people of #Azerbaijan on their Independence Day. We pay tribute to Azeri forces valiantly defending their territorial integrity. 
🇵🇰 stands with 🇦🇿 in its quest to resolve Nagorno-Karabakh issue as per UNSC resolutions"
2020-10-17 16:34:50+00:00,ImranKhanPTI,Warmest congratulations to @jacindaardern on her impressive victory in #NZelections2020. Her compassionate style of leadership has won hearts not just in NZ but in Pakistan too. Looking forward to expanding cooperation and further strengthening bonds of friendship between  🇵🇰&amp;🇳🇿
2020-10-16 07:44:37+00:00,ImranKhanPTI,"My deepest condolences &amp; prayers for the 20 security personnel, including 6 army men, martyred in 2 cowardly acts of terrorism yesterday. The entire nation stands behind all our security forces as they continue to lay down their lives for the safety &amp; security of Pakistan."
2020-10-14 10:34:09+00:00,ImranKhanPTI,"I commend the role of the Foreign Office and Pakistan’s Missions abroad in yet another diplomatic achievement, enhancing Pakistan’s profile and recognition on the international stage."
2020-10-14 10:34:06+00:00,ImranKhanPTI,"Pakistan will continue efforts towards consensus building and ensuring HRC’s work is guided by principles of universality, impartiality, dialogue &amp; cooperation. Pak will continue to expose human rights violations committed with impunity by the Indian occupation forces in IIOJK"
2020-10-14 10:34:05+00:00,ImranKhanPTI,"I am pleased with Pakistan’s re-election to UN Human Rights Council for another 3-yr term. We remain committed to upholding human rights for all, prioritizing advancement of tolerance &amp; constructive engagement. We stand resolute against Islamophobia &amp; in support of mutual respect"
2020-10-12 16:33:54+00:00,ImranKhanPTI,"Felicitations to President Emomali Rahmon of #Tajikistan on his historic win in Presidential elections. Pakistan &amp; Tajikistan are partners in regional peace, prosperity &amp; connectivity. I look forward to working closely with President Rahmon in further cementing our brotherly ties"
2020-10-12 03:56:15+00:00,ImranKhanPTI,"Despite Covid more good news for our economy. Alhamdulillah, remittances from our hardworking overseas Pakistanis rose to $2.3 bn in Sept 2020, 31% higher than last Sept &amp; 9% higher than August 2020. This marks the 4th consecutive month that remittances have remained above $2 bn"
2020-10-10 18:23:32+00:00,ImranKhanPTI,We have prevented a number of such attempts preemptively in last few months. Our intelligence orgs &amp; law enforcement agencies will nab culprits of this murder also. Our ulema from all sects must ensure people do not fall prey to this nefarious Indian design to destabilise Pak
2020-10-10 09:13:42+00:00,ImranKhanPTI,"Or a price rise due to international prices such as for palm oil, lentils etc. From next week we will have our strategy in place &amp; action will begin using all state organisations &amp; resources to bring down food prices."
2020-10-10 09:13:41+00:00,ImranKhanPTI,"Starting Monday in coming week, our govt will use all the resources at the disposal of the state to bring down food prices. We are already examining causes of the price hikes: whether there is a genuine supply shortage or simply hoarding by mafias; smuggling, if any;"
2020-10-04 07:00:04+00:00,ImranKhanPTI,"Compared to some other states, Allah has been kind to us in Pak &amp; spared us worst effects of COVID-19. There is a fear onset of winter could result in 2nd wave. I urge everyone to wear face masks in public to avoid a spike. All offices &amp; ed institutions must ensure masks are worn"
2020-10-02 06:40:54+00:00,ImranKhanPTI,Wishing President Trump and First Lady  Melania Trump speedy recovery from COVID-19.
2020-10-01 14:28:47+00:00,ImranKhanPTI,Our warmest greetings to the People's Republic of China on its 71st Anniversary. China is a model for developing states to rid themselves of corruption &amp; move their ppl out of poverty towards prosperity. We in Pak value our unassailable friendship &amp; strategic partnership with PRC
2020-09-30 15:11:58+00:00,ImranKhanPTI,"Enjoyed meeting Dr Abdullah Abdullah, Chairman HCNR of Afghanistan. We had a very interesting conversation: theme being the Past is an invaluable teacher to learn from but not to live in. We must look forward towards the future. I wish him all the success in his mission."
2020-09-17 03:14:58+00:00,ImranKhanPTI,Congratulations to Excellency Yoshihide Suga on his election as the new Prime Minister of Japan. I look forward to working with him for further strengthening Pakistan-Japan friendship and our increasing cooperation @sugawitter
2020-09-14 04:52:48+00:00,ImranKhanPTI,"Overseas Pakistanis sent $2,095 million in remittances in Aug 2020 --  24.4% higher than Aug. last year -- in addition to the record $2,768 million in July 2020. For the first two months of this fiscal year our remittances are up 31% over the same period last year. Alhamdulillah"
2020-09-14 04:01:38+00:00,ImranKhanPTI,Tomorrow we will welcome millions of children back to school. It is our priority &amp; collective responsibility to ensure that every child can go to school safely to learn. We have worked to ensure that school operations are aligned with public health safety rules on #COVID19
2020-09-03 03:59:46+00:00,ImranKhanPTI,"I have asked Interior Ministry to expedite tabling our anti torture bill in National Assembly. Torture is unacceptable in a civilised democratic society &amp; goes against the spirit of Islam, our constitution &amp; our international legal commitments."
2020-09-02 11:35:00+00:00,ImranKhanPTI,I have also asked for immediate reports on foreign women prisoners &amp; women on death row for humanitarian consideration.
2020-09-02 11:34:59+00:00,ImranKhanPTI,"After a mtg with @mohrpakistan, Attorney General &amp; Barrister Ali Zafar, I have asked for immediate implementation of SC order 299/2020 for release of Under Trial women prisoners &amp; convicted women prisoners who fulfill criteria of SC Order."
2020-08-31 07:10:06+00:00,ImranKhanPTI,"I want to thank our nation for the peaceful observing of Ashura in the country. However,  unfortunately,  information has come to me of elements who tried to ignite flames of sectarianism on this occasion and I will be taking very tough action against them."
2020-08-30 11:09:50+00:00,ImranKhanPTI,The brave Kashmiris who are fighting against the worst form of military oppression &amp; tyranny should be inspired by Karbala to stay steadfast in their courage because their struggle against tyranny &amp; injustice will succeed as the martyrs of Karbala showed us.
2020-08-30 11:09:50+00:00,ImranKhanPTI,"2. Throughout history many great Muslims have been inspired by Karbala &amp; sacrificed their lives to stand against oppression, colonial rule, injustice. 3. Today, the struggle continues against oppression of occupation &amp; injustice in IIOJK."
2020-08-30 11:09:49+00:00,ImranKhanPTI,"There are 3 imp messages for us from Imam Hussain AS, his family &amp; followers' sacrifice at Karbala. 1. Immortality is earned by those who give the supreme sacrifice of their lives to stand against tyranny &amp; injustice. It is not earned simply by being rich, powerful or educated."
2020-08-29 06:53:12+00:00,ImranKhanPTI,Cleaning the nullahs once &amp; for all &amp; dealing with encroachments impeding water channels; devising a permanent solution to the solid waste disposal &amp; sewerage problems; &amp; resolving the critical issue of water supply to the citizens of Karachi.
2020-08-29 06:53:10+00:00,ImranKhanPTI,"The whole nation feels the pain our people in Karachi are going through. However, out of this devastation &amp; suffering there is now a positive development as my govt, along with the Sindh govt, is moving to immediately act &amp; resolve 3 major problems of Karachi:"
2020-08-28 16:44:58+00:00,ImranKhanPTI,"Great progress has been made in Pakistan - Japan ties under PM @AbeShinzo,🇵🇰 - 🇯🇵, with relations being further strengthened under his leadership, leading to enhanced cooperation in all areas. We send our best wishes for his good health and future endeavours."
2020-08-27 16:37:27+00:00,ImranKhanPTI,"We will be announcing a plan for a permanent solution to the problems caused by floods by cleaning of nullahs, fixing of the sewage system &amp; resolving the huge challenge of water supply to the ppl of Karachi. We will not abandon the people of Karachi in their time of crisis."
2020-08-27 16:37:26+00:00,ImranKhanPTI,"Have directed Chairman NDMA to immediately not only rescue stranded ppl, but also provide emergency medical assistance, food &amp; shelter to all those in need. I have also asked NDMA Chairman to ensure restoration of utilities on an emergency basis."
2020-08-27 16:37:26+00:00,ImranKhanPTI,"My govt is fully cognizant of the suffering of our people in the wake of the heavy rains, especially the people of Karachi. I am personally monitoring the relief &amp; rescue operations &amp; am in constant contact with Chairman NDMA &amp; Governor Sindh for regular updates."
2020-08-25 16:46:29+00:00,ImranKhanPTI,"Let me make clear: No matter what happens, my govt will not allow any NRO as it would be betrayal of nation's trust in holding plunderers of public wealth accountable. Musharraf gave NROs to the 2 pol ldrs which quadrupled our debt &amp; destroyed economy. There will be no more NROs"
2020-08-25 16:46:28+00:00,ImranKhanPTI,"Opposition tries to hide behind facade of democracy to protect their loot &amp; plunder. To blackmail for NRO by defanging NAB, they would even have Pak put on FATF black list to destroy nation's economy &amp; increase poverty. They keep threatening to bring down govt unless given NRO."
